file,keyword,vol,kd,cpc,intent,has_geo
USHOMEBUY (1).xlsx,venomous spiders tennessee,140.0,7,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses bradenton,140.0,7,0.0,T,True
USHOMEBUY (1).xlsx,we buy houses daytona beach,140.0,7,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses daytona beach fl,140.0,7,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses grand prairie,140.0,7,0.0,C,False
USHOMEBUY (1).xlsx,difference between contingent and under contract,140.0,8,0.04,C,True
USHOMEBUY (1).xlsx,eastover zip code,140.0,8,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast denton,140.0,8,0.0,C,True
USHOMEBUY (1).xlsx,sell my house fast federal way,140.0,8,20.02,C,True
USHOMEBUY (1).xlsx,sell my house fast in pensacola,140.0,8,12.74,C,False
USHOMEBUY (1).xlsx,sell my house fast in tacoma,140.0,8,13.53,C,False
USHOMEBUY (1).xlsx,sell my house fast murrieta,140.0,8,38.4,C,False
USHOMEBUY (1).xlsx,sell my house san jose,140.0,8,34.6,I,False
USHOMEBUY (1).xlsx,tennessee venomous spiders,140.0,8,0.0,I,True
USHOMEBUY (1).xlsx,value landscape,140.0,8,2.2,I,True
USHOMEBUY (1).xlsx,we buy houses bentonville,140.0,8,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses excelsior springs,140.0,8,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses gainesville,140.0,8,45.38,T,False
USHOMEBUY (1).xlsx,we buy houses hendersonville tn,140.0,8,35.39,I,True
USHOMEBUY (1).xlsx,we buy houses louisville kentucky,140.0,8,41.06,T,False
USHOMEBUY (1).xlsx,garden hills drive,140.0,9,0.0,I,True
USHOMEBUY (1).xlsx,under contract vs contingent vs pending,140.0,9,0.0,C,True
USHOMEBUY (1).xlsx,what is the difference between under contract and pending,140.0,9,0.0,C I,True
USHOMEBUY (2).xlsx,we buy houses in delaware,140.0,10,42.33,T,True
USHOMEBUY (2).xlsx,foreclosed homes in va beach,140.0,10,0.56,C,True
USHOMEBUY (1).xlsx,company that buys houses arlington,140.0,10,0.0,T,True
USHOMEBUY (1).xlsx,how much does it cost to build a house maryland,140.0,10,1.5,I,True
USHOMEBUY (1).xlsx,real estate value proposition,140.0,10,0.0,I,True
USHOMEBUY (1).xlsx,richland hills tx zip code,140.0,10,0.0,C I,True
USHOMEBUY (1).xlsx,sale pending vs under contract,140.0,10,0.0,C,True
USHOMEBUY (1).xlsx,self guided house tours,140.0,10,4.86,I,True
USHOMEBUY (1).xlsx,sell my house clermont fl,140.0,10,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast columbus ga,140.0,10,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast fresno,140.0,10,17.59,C,False
USHOMEBUY (1).xlsx,sell my house in aurora il,140.0,10,0.0,I,False
USHOMEBUY (1).xlsx,sell my house in las vegas,140.0,10,36.36,I,False
USHOMEBUY (1).xlsx,we buy houses bethel park,140.0,10,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses bowling green ky,140.0,10,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses in aurora,140.0,10,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses murfreesboro tn,140.0,10,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses plymouth,140.0,10,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses portsmouth,140.0,10,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses raytown,140.0,10,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses st joseph mo,140.0,10,0.0,C,False
USHOMEBUY (1).xlsx,what does emd stand for in real estate,140.0,10,0.0,I,True
USHOMEBUY (2).xlsx,foreclosed homes in virginia beach va,140.0,11,0.49,C,True
USHOMEBUY (2).xlsx,virginia beach title loans,140.0,11,5.24,C,True
USHOMEBUY (3).xlsx,sell my house fast wilmington,140.0,11,13.31,C,True
USHOMEBUY (1).xlsx,arcadia area code,140.0,11,0.0,I,True
USHOMEBUY (1).xlsx,average cost to build a house in virginia,140.0,11,1.61,I,True
USHOMEBUY (1).xlsx,new home construction upgrades,140.0,11,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast deerfield beach,140.0,11,0.0,C,True
USHOMEBUY (1).xlsx,sell my house fast irvine ca,140.0,11,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast tucson az,140.0,11,18.64,C,False
USHOMEBUY (1).xlsx,sell my house utah,140.0,11,72.63,C,False
USHOMEBUY (1).xlsx,we buy houses in lexington,140.0,11,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses olathe ks,140.0,11,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses west palm beach,140.0,11,0.0,T,False
USHOMEBUY (1).xlsx,what's the difference between under contract and pending,140.0,11,0.0,C I,True
USHOMEBUY (1).xlsx,zip code uptown charlotte nc,140.0,11,0.0,I,True
USHOMEBUY (2).xlsx,foreclosed homes virginia beach,140.0,12,0.49,C,True
USHOMEBUY (3).xlsx,sell my house for cash california,140.0,12,0.0,C,False
USHOMEBUY (3).xlsx,sell my house fast spokane,140.0,12,11.81,C,False
USHOMEBUY (3).xlsx,sell my house fast st. louis,140.0,12,24.92,C,False
USHOMEBUY (1).xlsx,buying a home under an llc,140.0,12,1.58,I,True
USHOMEBUY (1).xlsx,contingent offer definition,140.0,12,0.05,C I,True
USHOMEBUY (1).xlsx,how much does it cost to paint a house outside,140.0,12,4.18,I,True
USHOMEBUY (1).xlsx,how to get house condemned,140.0,12,8.34,I,True
USHOMEBUY (1).xlsx,sell my house clermont,140.0,12,0.0,I,False
USHOMEBUY (1).xlsx,sell my house fast ogden,140.0,12,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast riverside ca,140.0,12,8.54,C,True
USHOMEBUY (1).xlsx,sell my house for cash oakbrook ky,140.0,12,0.0,C I,False
USHOMEBUY (1).xlsx,sell my house in tampa,140.0,12,20.56,I,False
USHOMEBUY (1).xlsx,sell my house spokane,140.0,12,0.0,C,False
USHOMEBUY (1).xlsx,under contract-show,140.0,12,0.0,I,True
USHOMEBUY (1).xlsx,upgrades when building a new home,140.0,12,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses belton,140.0,12,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses costa mesa,140.0,12,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses east ridge tn,140.0,12,35.39,T,False
USHOMEBUY (1).xlsx,we buy houses rockford il,140.0,12,0.0,T,False
USHOMEBUY (1).xlsx,what makes a house condemnable,140.0,12,0.0,I,True
USHOMEBUY (3).xlsx,sell my house fast in ohio,140.0,13,0.0,C,False
USHOMEBUY (1).xlsx,can you sell a condemned house,140.0,13,13.48,I,True
USHOMEBUY (1).xlsx,definition dwelling unit,140.0,13,0.0,I,True
USHOMEBUY (1).xlsx,how much value does a pool add to an appraisal,140.0,13,0.96,I,True
USHOMEBUY (1).xlsx,how to transfer property after death without probate,140.0,13,2.04,I,True
USHOMEBUY (1).xlsx,sell my house fast albany,140.0,13,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast pueblo co,140.0,13,0.0,C,False
USHOMEBUY (1).xlsx,squatters rights in philadelphia pa,140.0,13,0.24,I,True
USHOMEBUY (1).xlsx,upgrades in new home construction,140.0,13,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses antioch tn,140.0,13,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses fayetteville nc,140.0,13,24.29,T,False
USHOMEBUY (1).xlsx,we buy houses fremont,140.0,13,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses garland,140.0,13,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses lansing,140.0,13,13.7,T,False
USHOMEBUY (1).xlsx,we buy houses lincoln,140.0,13,38.83,T,False
USHOMEBUY (1).xlsx,we buy houses livonia,140.0,13,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses south bend indiana,140.0,13,25.39,T,False
USHOMEBUY (1).xlsx,we buy houses wichita ks,140.0,13,40.93,T,False
USHOMEBUY (3).xlsx,we buy houses for cash columbia sc,140.0,14,52.64,C,False
USHOMEBUY (3).xlsx,sell my house fast sacramento california,140.0,14,22.73,C,False
USHOMEBUY (1).xlsx,can i sell my house while in forbearance,140.0,14,0.0,I,False
USHOMEBUY (1).xlsx,casas en venta en detroit,140.0,14,0.3,C,True
USHOMEBUY (1).xlsx,cuanto cobra un realtor por vender una casa,140.0,14,2.69,I,True
USHOMEBUY (1).xlsx,encroachment real estate definition,140.0,14,0.03,I,True
USHOMEBUY (1).xlsx,homeadvisor popcorn ceiling removal cost per square foot 2025,140.0,14,0.0,I,True
USHOMEBUY (1).xlsx,homes for sale yoder colorado,140.0,14,0.35,T,True
USHOMEBUY (1).xlsx,how to increase home value for appraisal,140.0,14,4.63,I,True
USHOMEBUY (1).xlsx,lakeside on preston plano tx,140.0,14,0.67,I,True
USHOMEBUY (1).xlsx,market value vs appraised value for property taxes,140.0,14,1.51,C,True
USHOMEBUY (1).xlsx,sell my house charleston,140.0,14,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses beaumont tx,140.0,14,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses concord,140.0,14,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses dearborn,140.0,14,23.91,T,True
USHOMEBUY (1).xlsx,we buy houses lancaster,140.0,14,23.11,T,False
USHOMEBUY (1).xlsx,we buy houses midland tx,140.0,14,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses smyrna,140.0,14,0.0,T,False
USHOMEBUY (3).xlsx,we buy houses cash baltimore,140.0,15,10.42,T,True
USHOMEBUY (1).xlsx,how to sell a house by owner in west virginia,140.0,15,0.0,I,True
USHOMEBUY (1).xlsx,meaning of under contract in real estate,140.0,15,0.0,C,True
USHOMEBUY (1).xlsx,sell my house fast frederick md,140.0,15,33.57,C,True
USHOMEBUY (1).xlsx,sell my house fast fresno ca,140.0,15,17.59,C,False
USHOMEBUY (1).xlsx,valentine day at home ideas,140.0,15,0.0,I,True
USHOMEBUY (1).xlsx,vanessita nudes,140.0,15,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses aurora co,140.0,15,57.0,T,False
USHOMEBUY (1).xlsx,we buy houses aurora il,140.0,15,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses in lakeland,140.0,15,27.92,T,False
USHOMEBUY (1).xlsx,we buy houses joliet,140.0,15,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses lakeland,140.0,15,34.87,T,False
USHOMEBUY (1).xlsx,what improvements increase home value,140.0,15,0.31,I,True
USHOMEBUY (1).xlsx,what will fail a va home inspection,140.0,15,2.02,I,True
USHOMEBUY (3).xlsx,sell my house for cash louisville,140.0,16,42.78,C,False
USHOMEBUY (3).xlsx,sell my house fast columbia,140.0,16,59.58,C,False
USHOMEBUY (1).xlsx,albuquerque homes for sale under $200k,140.0,16,0.46,T,True
USHOMEBUY (1).xlsx,home valentines day ideas,140.0,16,0.0,I,True
USHOMEBUY (1).xlsx,homes for sale in baltimore 21239,140.0,16,0.34,T,True
USHOMEBUY (1).xlsx,houses for sale in wendover nevada,140.0,16,0.33,T,True
USHOMEBUY (1).xlsx,houses for sale in wendover nv,140.0,16,0.33,T,True
USHOMEBUY (1).xlsx,is assessed value the same as market value,140.0,16,0.93,I,True
USHOMEBUY (1).xlsx,navajo circle,140.0,16,0.0,I,True
USHOMEBUY (1).xlsx,net listing real estate definition,140.0,16,0.0,I,True
USHOMEBUY (1).xlsx,property valuation report,140.0,16,2.97,I,True
USHOMEBUY (1).xlsx,raleigh zip code downtown,140.0,16,0.0,I,True
USHOMEBUY (1).xlsx,va loan requirements inspection,140.0,16,0.94,I,True
USHOMEBUY (1).xlsx,we buy houses dayton,140.0,16,28.98,T,False
USHOMEBUY (1).xlsx,we buy houses in tacoma,140.0,16,16.58,T,False
USHOMEBUY (1).xlsx,we buy houses odessa tx,140.0,16,0.0,T,True
USHOMEBUY (1).xlsx,we buy houses pembroke pines,140.0,16,0.0,C,False
USHOMEBUY (1).xlsx,what does appraised value mean,140.0,16,1.4,I,True
USHOMEBUY (1).xlsx,what does under contract mean for a house,140.0,16,0.02,C,True
USHOMEBUY (2).xlsx,maryland homeowners assistance fund,140.0,17,3.01,I,True
USHOMEBUY (2).xlsx,va loan limits san diego,140.0,17,4.96,I,True
USHOMEBUY (1).xlsx,how do i get a house condemned,140.0,17,6.32,I,True
USHOMEBUY (1).xlsx,how do you condemn a house,140.0,17,0.0,I,True
USHOMEBUY (1).xlsx,preston tx zip code,140.0,17,0.28,I,True
USHOMEBUY (1).xlsx,under contract op,140.0,17,0.0,I,True
USHOMEBUY (1).xlsx,under contract op meaning,140.0,17,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses brooklyn,140.0,17,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses norfolk va,140.0,17,0.0,C,True
USHOMEBUY (1).xlsx,when do i get the deed to my house,140.0,17,2.06,I,True
USHOMEBUY (1).xlsx,zip code silver lake los angeles,140.0,17,0.0,I,True
USHOMEBUY (2).xlsx,we buy houses in virginia beach,140.0,18,0.0,T,True
USHOMEBUY (2).xlsx,police auctions maryland,140.0,18,0.18,C,True
USHOMEBUY (3).xlsx,we buy houses cash california,140.0,18,0.0,C,False
USHOMEBUY (3).xlsx,sell my houses fast dayton oh,140.0,18,0.0,T,False
USHOMEBUY (3).xlsx,cash for houses baltimore,140.0,18,0.0,C,True
USHOMEBUY (3).xlsx,sell my house fast raleigh,140.0,18,15.74,C,False
USHOMEBUY (1).xlsx,5 advantages of owning a house,140.0,18,0.0,I,True
USHOMEBUY (1).xlsx,can you buy a house under an llc,140.0,18,1.9,I,True
USHOMEBUY (1).xlsx,definition market value real estate,140.0,18,0.52,I,True
USHOMEBUY (1).xlsx,does an inground pool add value to a home,140.0,18,0.86,I,True
USHOMEBUY (1).xlsx,henderson ave dallas tx,140.0,18,0.0,I,True
USHOMEBUY (1).xlsx,how much to paint the outside of a house,140.0,18,3.4,I,True
USHOMEBUY (1).xlsx,how to determine selling price,140.0,18,2.81,I,True
USHOMEBUY (1).xlsx,north raleigh boulevard,140.0,18,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast natomas,140.0,18,28.42,C,False
USHOMEBUY (1).xlsx,sell my house in san antonio,140.0,18,30.66,I,False
USHOMEBUY (1).xlsx,va loan inspection guidelines,140.0,18,0.94,I,True
USHOMEBUY (1).xlsx,we buy houses akron ohio,140.0,18,44.87,T,False
USHOMEBUY (1).xlsx,we buy houses asheville,140.0,18,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses augusta,140.0,18,15.1,T,False
USHOMEBUY (1).xlsx,we buy houses in oklahoma,140.0,18,37.56,T,False
USHOMEBUY (1).xlsx,we buy houses raleigh nc,140.0,18,39.29,C,False
USHOMEBUY (1).xlsx,we buy houses salt lake city utah,140.0,18,78.98,T,False
USHOMEBUY (1).xlsx,zip code uptown dallas,140.0,18,0.0,C I,True
USHOMEBUY (2).xlsx,sell my house fast delaware,140.0,19,0.0,C,True
USHOMEBUY (2).xlsx,sell my house fast virginia beach va,140.0,19,0.0,I C,True
USHOMEBUY (3).xlsx,cash home buyers detroit,140.0,19,33.8,C,True
USHOMEBUY (3).xlsx,sell my house fast huntsville,140.0,19,10.03,C,False
USHOMEBUY (1).xlsx,define contingent offer,140.0,19,0.05,C I,True
USHOMEBUY (1).xlsx,does a new roof add value to a home,140.0,19,1.18,I,True
USHOMEBUY (1).xlsx,future home value estimator,140.0,19,2.61,C,True
USHOMEBUY (1).xlsx,henderson ave dallas,140.0,19,0.0,I,True
USHOMEBUY (1).xlsx,olde providence north charlotte nc,140.0,19,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast in minneapolis,140.0,19,28.5,C,False
USHOMEBUY (1).xlsx,sell my house fast richmond,140.0,19,23.33,C,True
USHOMEBUY (1).xlsx,we buy houses in utah,140.0,19,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses killeen texas,140.0,19,18.68,T,False
USHOMEBUY (1).xlsx,we buy houses miami fl,140.0,19,14.99,T,False
USHOMEBUY (1).xlsx,we buy houses san francisco ca,140.0,19,0.0,T,False
USHOMEBUY (3).xlsx,sell my house fast in san diego,140.0,20,67.23,C,False
USHOMEBUY (3).xlsx,sell my house fast birmingham al,140.0,20,19.79,C,False
USHOMEBUY (1).xlsx,assessed value definition,140.0,20,0.06,I,True
USHOMEBUY (1).xlsx,cash deal,140.0,20,11.56,I,True
USHOMEBUY (1).xlsx,delta junction alaska real estate,140.0,20,0.3,C,True
USHOMEBUY (1).xlsx,does finishing a basement add value,140.0,20,0.0,I,True
USHOMEBUY (1).xlsx,homes for sale in west wendover nv,140.0,20,0.33,T,True
USHOMEBUY (1).xlsx,homes for sale wardensville west virginia,140.0,20,0.32,T,True
USHOMEBUY (1).xlsx,los feliz ca zip code,140.0,20,0.0,I,True
USHOMEBUY (1).xlsx,myers park zip code charlotte,140.0,20,0.0,C I,True
USHOMEBUY (1).xlsx,nolo's essential guide to buying your first home,140.0,20,0.83,I T,True
USHOMEBUY (1).xlsx,open houses in va beach,140.0,20,0.63,I,True
USHOMEBUY (1).xlsx,uptown dallas tx zip code,140.0,20,0.0,I,True
USHOMEBUY (1).xlsx,we buy homes michigan,140.0,20,20.07,T,False
USHOMEBUY (1).xlsx,what does it mean when property is under contract,140.0,20,0.0,I,True
USHOMEBUY (1).xlsx,zip code for myers park charlotte nc,140.0,20,0.0,I,True
USHOMEBUY (1).xlsx,zip code for noda charlotte nc,140.0,20,0.0,I,True
USHOMEBUY (3).xlsx,we buy houses fast sacramento,140.0,21,41.05,C,False
USHOMEBUY (3).xlsx,sell my house fast tn,140.0,21,20.24,C,False
USHOMEBUY (1).xlsx,additional room ideas,140.0,21,1.43,I,True
USHOMEBUY (1).xlsx,do pools increase value of home,140.0,21,0.77,C I,True
USHOMEBUY (1).xlsx,how much does adding a bedroom increase home value,140.0,21,1.25,I,True
USHOMEBUY (1).xlsx,north wendover road,140.0,21,0.0,I,True
USHOMEBUY (1).xlsx,ownerly home value,140.0,21,8.14,I N,True
USHOMEBUY (1).xlsx,sell my house arkansas,140.0,21,0.0,I,False
USHOMEBUY (1).xlsx,sell my house fast huntsville al,140.0,21,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses akron,140.0,21,44.87,T,False
USHOMEBUY (1).xlsx,we buy houses deerfield beach,140.0,21,0.0,T,True
USHOMEBUY (1).xlsx,we buy houses detroit michigan,140.0,21,23.91,T,True
USHOMEBUY (1).xlsx,we buy houses fort wayne,140.0,21,15.56,T,False
USHOMEBUY (1).xlsx,we buy houses in wilmington,140.0,21,0.0,T,True
USHOMEBUY (2).xlsx,sell house for cash maryland,140.0,22,0.0,C,True
USHOMEBUY (2).xlsx,va loan limit san diego,140.0,22,4.75,I,True
USHOMEBUY (2).xlsx,maryland window replacement program,140.0,22,8.38,I,True
USHOMEBUY (3).xlsx,we buy houses for cash tampa,140.0,22,0.0,T,False
USHOMEBUY (3).xlsx,sell my house fast san diego ca,140.0,22,53.8,C,False
USHOMEBUY (1).xlsx,arlington heights fort worth tx homes for sale,140.0,22,0.32,T,True
USHOMEBUY (1).xlsx,do pools increase home value,140.0,22,0.77,I,True
USHOMEBUY (1).xlsx,providence road charlotte nc,140.0,22,0.0,I,True
USHOMEBUY (1).xlsx,should i sell my house now or wait until 2026,140.0,22,11.15,I,False
USHOMEBUY (1).xlsx,va mortgage inspection,140.0,22,2.3,I,True
USHOMEBUY (1).xlsx,we buy homes austin,140.0,22,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses cincinnati oh,140.0,22,52.45,C,False
USHOMEBUY (1).xlsx,zip code ballantyne nc,140.0,22,0.0,C I,True
USHOMEBUY (2).xlsx,how to assume a va home loan,140.0,23,0.9,I,True
USHOMEBUY (3).xlsx,cash home buyers in detroit,140.0,23,0.0,C,True
USHOMEBUY (3).xlsx,sell my house fast los angeles california,140.0,23,18.72,C,False
USHOMEBUY (3).xlsx,sell my house fast in sacramento,140.0,23,15.79,C,False
USHOMEBUY (1).xlsx,at home valentines day ideas,140.0,23,0.0,I,True
USHOMEBUY (1).xlsx,buy sell trade dothan alabama,140.0,23,0.0,T,True
USHOMEBUY (1).xlsx,condemned house sign,140.0,23,0.0,I,True
USHOMEBUY (1).xlsx,estimate future home value,140.0,23,3.33,I,True
USHOMEBUY (1).xlsx,home condemned,140.0,23,0.0,I,True
USHOMEBUY (1).xlsx,silver lake la zip code,140.0,23,0.0,I,True
USHOMEBUY (1).xlsx,we buy homes nj,140.0,23,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses cleveland ohio,140.0,23,18.41,I,False
USHOMEBUY (1).xlsx,we value bloomington,140.0,23,0.0,C,True
USHOMEBUY (1).xlsx,what is a deed of trust on a property,140.0,23,0.72,I,True
USHOMEBUY (1).xlsx,what makes property value increase,140.0,23,0.0,I,True
USHOMEBUY (1).xlsx,zip code for uptown charlotte nc,140.0,23,0.0,I,True
USHOMEBUY (3).xlsx,sell my house fast chattanooga,140.0,24,20.5,C,False
USHOMEBUY (1).xlsx,casas de venta en charlotte nc 28215,140.0,24,0.14,C,True
USHOMEBUY (1).xlsx,home remodeling ideas on a budget,140.0,24,2.73,I,True
USHOMEBUY (1).xlsx,house traders,140.0,24,3.38,I,True
USHOMEBUY (1).xlsx,sell my house for cash sacramento,140.0,24,26.64,C,False
USHOMEBUY (1).xlsx,the point at deerfield apartments plano tx,140.0,24,0.0,N,True
USHOMEBUY (1).xlsx,we buy homes tampa,140.0,24,57.58,T,False
USHOMEBUY (1).xlsx,we buy houses boston,140.0,24,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses fort lauderdale fl,140.0,24,0.0,T,True
USHOMEBUY (1).xlsx,we buy houses in charlotte,140.0,24,25.04,T,False
USHOMEBUY (1).xlsx,we buy houses in omaha,140.0,24,23.91,C,False
USHOMEBUY (1).xlsx,what does deed of trust mean,140.0,24,0.54,I,True
USHOMEBUY (2).xlsx,va loan limits per county,140.0,25,3.31,I,True
USHOMEBUY (3).xlsx,sell my house fast in st louis,140.0,25,15.84,C,False
USHOMEBUY (1).xlsx,dilworth charlotte nc zip code,140.0,25,0.0,C,True
USHOMEBUY (1).xlsx,does a new roof add value to a house,140.0,25,1.18,I,True
USHOMEBUY (1).xlsx,downtown charlotte north carolina zip code,140.0,25,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses huntsville,140.0,25,13.36,T,False
USHOMEBUY (1).xlsx,we buy houses new orleans,140.0,25,11.01,T,False
USHOMEBUY (3).xlsx,we buy houses cash long island,140.0,26,20.52,T,False
USHOMEBUY (1).xlsx,average time on market by zip code,140.0,26,1.46,I,True
USHOMEBUY (1).xlsx,beazer rancho cordova,140.0,26,2.86,N,True
USHOMEBUY (1).xlsx,casa en venta en pennsylvania,140.0,26,0.21,C,True
USHOMEBUY (1).xlsx,hoa dues definition,140.0,26,0.0,I,True
USHOMEBUY (1).xlsx,open houses richmond va,140.0,26,0.57,I,True
USHOMEBUY (1).xlsx,sell my house jacksonville fl,140.0,26,86.47,C,False
USHOMEBUY (1).xlsx,selling your home privately,140.0,26,12.53,I,True
USHOMEBUY (1).xlsx,selling your house privately,140.0,26,12.53,I,True
USHOMEBUY (1).xlsx,taking house off market when selling privately,140.0,26,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses ga,140.0,26,34.44,C,False
USHOMEBUY (1).xlsx,we buy old houses,140.0,26,43.07,T,False
USHOMEBUY (1).xlsx,what does it means when a house is under contract,140.0,26,0.02,C,True
USHOMEBUY (3).xlsx,sell my house fast las vegas nevada,140.0,27,29.16,C,True
USHOMEBUY (1).xlsx,do inground pools increase the value of a home,140.0,27,0.77,I,True
USHOMEBUY (1).xlsx,does an appraiser go inside the house,140.0,27,15.8,I,True
USHOMEBUY (1).xlsx,henderson dallas,140.0,27,0.0,I,True
USHOMEBUY (1).xlsx,how to sell your house privately,140.0,27,11.57,I,True
USHOMEBUY (1).xlsx,i want to sell my house as is,140.0,27,54.91,I,False
USHOMEBUY (1).xlsx,providence charlotte nc,140.0,27,0.0,I,True
USHOMEBUY (1).xlsx,va house inspection,140.0,27,1.43,I,True
USHOMEBUY (1).xlsx,we buy houses jacksonville fl agape home buyers,140.0,27,0.0,T,False
USHOMEBUY (2).xlsx,foreclosed houses for sale maryland,140.0,28,0.31,T,True
USHOMEBUY (2).xlsx,abandoned homes for sale cheap in md,140.0,28,0.21,T,True
USHOMEBUY (3).xlsx,sell my house fast st louis mo,140.0,28,15.84,C,False
USHOMEBUY (1).xlsx,casas en venta en pensilvania,140.0,28,0.21,C,True
USHOMEBUY (1).xlsx,condemned building meaning,140.0,28,0.0,I,True
USHOMEBUY (1).xlsx,is a duplex considered a single family home,140.0,28,0.0,I,True
USHOMEBUY (1).xlsx,want sell my house,140.0,28,81.95,I,False
USHOMEBUY (1).xlsx,we buy houses cash kc,140.0,28,57.71,T,False
USHOMEBUY (1).xlsx,we buy houses southern california,140.0,28,0.0,T,False
USHOMEBUY (1).xlsx,we buy ugly houses and homevestors reviews,140.0,28,23.23,C,False
USHOMEBUY (1).xlsx,boost home value,140.0,29,1.3,I,True
USHOMEBUY (1).xlsx,condemning a house,140.0,29,0.0,I,True
USHOMEBUY (1).xlsx,how to assess fair market value,140.0,29,1.81,I,True
USHOMEBUY (1).xlsx,los feliz los angeles zip code,140.0,29,0.0,I,True
USHOMEBUY (1).xlsx,projected home value calculator,140.0,29,2.52,I,True
USHOMEBUY (1).xlsx,reviews for we buy ugly houses,140.0,29,24.64,C,False
USHOMEBUY (1).xlsx,sell my house fast colorado springs co,140.0,29,0.0,C,False
USHOMEBUY (1).xlsx,valuator,140.0,29,8.4,I,True
USHOMEBUY (1).xlsx,we buy houses az,140.0,29,31.77,T,False
USHOMEBUY (1).xlsx,we buy houses south florida,140.0,29,0.0,C,False
USHOMEBUY (1).xlsx,what is included in closing costs for seller,140.0,29,1.22,I,True
USHOMEBUY (1).xlsx,when is pmi needed,140.0,29,0.45,I,True
USHOMEBUY (2).xlsx,sell fire damaged house virginia,110.0,0,0.0,I C,True
USHOMEBUY (2).xlsx,buy my house fast hampton va,110.0,0,0.0,T,True
USHOMEBUY (3).xlsx,sell my house fast lincoln,110.0,0,28.26,C,False
USHOMEBUY (3).xlsx,sell my house fast homestead,110.0,0,0.0,C,False
USHOMEBUY (3).xlsx,sell my house fast west valley city,110.0,0,0.0,C,True
USHOMEBUY (1).xlsx,2024 wardrobe design color trends market analysis,110.0,0,0.0,I,True
USHOMEBUY (1).xlsx,arcadia zip codes phoenix,110.0,0,0.0,I,True
USHOMEBUY (2).xlsx,va eligible homes for sale,110.0,2,8.07,T,True
USHOMEBUY (1).xlsx,appraisal vs valuation,110.0,2,0.0,C,True
USHOMEBUY (1).xlsx,buy my house fast chesapeake va,110.0,2,0.0,T,True
USHOMEBUY (1).xlsx,common house spiders in tennessee,110.0,2,0.05,I,True
USHOMEBUY (2).xlsx,sell fire damaged house maryland,110.0,3,0.0,C,True
USHOMEBUY (2).xlsx,best way to sell house fast virginia beach,110.0,3,0.0,C,True
USHOMEBUY (3).xlsx,sell my house fast deltona,110.0,3,32.49,I C,True
USHOMEBUY (1).xlsx,brown spiders in tn,110.0,3,0.0,I,True
USHOMEBUY (1).xlsx,does type of utilities affect property values,110.0,3,0.0,I,True
USHOMEBUY (1).xlsx,first-time homeowner essentials denver,110.0,3,0.0,I,True
USHOMEBUY (2).xlsx,sell my house for cash virginia,110.0,4,0.0,I,True
USHOMEBUY (3).xlsx,sell my house fast fairfield,110.0,5,8.52,C,False
USHOMEBUY (1).xlsx,cash home buyers vancouver,110.0,5,0.0,C,True
